lat,lon,r1h
22.799999237060547,135.375,0.15260315
22.799999237060547,135.5,0.15260315
22.799999237060547,135.625,0.14648438
22.799999237060547,135.75,0.14648438
22.799999237060547,135.875,0.14648438
22.799999237060547,136.0,0.14648438
22.799999237060547,136.125,0.14648438
22.799999237060547,136.25,0.14648438
22.799999237060547,136.375,0.14648438
22.799999237060547,136.5,0.14648438
22.799999237060547,136.625,0.15260315
22.799999237060547,136.75,0.17707825
22.799999237060547,136.875,0.17707825
22.799999237060547,137.0,0.17707825
22.799999237060547,137.125,0.17095947
22.799999237060547,137.25,0.1648407
22.799999237060547,137.375,0.15872192
22.799999237060547,137.5,0.14648438
22.799999237060547,137.625,0.15260315
22.799999237060547,137.75,0.15260315
22.799999237060547,137.875,0.14648438
22.799999237060547,138.0,0.14648438
22.799999237060547,138.125,0.14648438
22.799999237060547,138.25,0.14648438
22.799999237060547,138.375,0.14648438
22.799999237060547,138.5,0.14648438
22.799999237060547,138.625,0.14648438
22.799999237060547,138.75,0.14648438
22.799999237060547,138.875,0.14648438
22.799999237060547,139.0,0.14648438
22.799999237060547,139.125,0.14648438
22.799999237060547,139.25,0.14648438
22.799999237060547,139.375,0.14648438
22.799999237060547,139.5,0.14648438
22.799999237060547,139.625,0.14648438
22.799999237060547,139.75,0.14648438
22.799999237060547,139.875,0.14648438
22.799999237060547,140.0,0.14648438
22.799999237060547,140.125,0.14648438
22.799999237060547,140.25,0.14648438
22.799999237060547,140.375,0.14648438
22.799999237060547,140.5,0.14648438
22.799999237060547,140.625,0.14648438
22.799999237060547,140.75,0.14648438
22.799999237060547,140.875,0.14648438
22.799999237060547,141.0,0.14648438
22.799999237060547,141.125,0.14648438
22.799999237060547,141.25,0.14648438
22.799999237060547,141.375,0.14648438
22.799999237060547,141.5,0.14648438
22.799999237060547,141.625,0.14648438
22.799999237060547,141.75,0.14648438
22.799999237060547,141.875,0.14648438
22.799999237060547,142.0,0.14648438
22.799999237060547,142.125,0.14648438
22.799999237060547,142.25,0.14648438
22.799999237060547,142.375,0.15260315
22.799999237060547,142.5,0.15872192
22.799999237060547,142.625,0.17095947
22.799999237060547,142.75,0.17095947
22.799999237060547,142.875,0.18319702
22.799999237060547,143.0,0.18319702
22.799999237060547,143.125,0.18319702
22.799999237060547,143.25,0.19543457
22.799999237060547,143.375,0.20155334
22.799999237060547,143.5,0.20155334
22.799999237060547,143.625,0.2137909
22.799999237060547,143.75,0.22602844
22.799999237060547,143.875,0.21990967
22.799999237060547,144.0,0.21990967
22.799999237060547,144.125,0.20767212
22.799999237060547,144.25,0.20767212
22.799999237060547,144.375,0.20155334
22.799999237060547,144.5,0.18319702
22.799999237060547,144.625,0.1648407
22.799999237060547,144.75,0.15260315
22.799999237060547,144.875,0.14648438
22.799999237060547,145.0,0.14648438
22.799999237060547,145.125,0.14648438
22.799999237060547,145.25,0.14648438
22.799999237060547,145.375,0.14648438
22.799999237060547,145.5,0.14648438
22.799999237060547,145.625,0.14648438
22.799999237060547,145.75,0.14648438
22.799999237060547,145.875,0.14648438
22.799999237060547,146.0,0.14648438
22.799999237060547,146.125,0.14648438
22.799999237060547,146.25,0.14648438
22.799999237060547,146.375,0.14648438
22.799999237060547,146.5,0.14648438
22.799999237060547,146.625,0.15260315
22.799999237060547,146.75,0.14648438
22.799999237060547,146.875,0.14648438
22.799999237060547,147.0,0.14648438
22.799999237060547,147.125,0.14648438
22.799999237060547,147.25,0.14648438
22.799999237060547,147.375,0.15260315
22.799999237060547,147.5,0.15260315
22.799999237060547,147.625,0.15872192
22.799999237060547,147.75,0.17095947
22.799999237060547,147.875,0.17095947
22.799999237060547,148.0,0.17095947
22.799999237060547,148.125,0.18319702
22.799999237060547,148.25,0.17095947
22.799999237060547,148.375,0.17095947
22.799999237060547,148.5,0.17095947
22.799999237060547,148.625,0.17707825
22.799999237060547,148.75,0.18319702
22.799999237060547,148.875,0.20155334
22.799999237060547,149.0,0.2137909
22.799999237060547,149.125,0.22602844
22.799999237060547,149.25,0.2137909
22.799999237060547,149.375,0.20767212
22.799999237060547,149.5,0.21990967
22.799999237060547,149.625,0.22602844
22.799999237060547,149.75,0.23826599
22.799999237060547,149.875,0.23214722
22.899999618530273,120.0,0.14648438
22.899999618530273,120.125,0.14648438
22.899999618530273,120.25,0.14648438
22.899999618530273,120.375,0.14648438
22.899999618530273,120.5,0.14648438
22.899999618530273,120.625,0.9844208
22.899999618530273,120.75,13.278
22.899999618530273,120.875,26.00586
22.899999618530273,121.0,3.118988
22.899999618530273,121.125,0.14648438
22.899999618530273,121.25,0.14648438
22.899999618530273,121.375,0.14648438
22.899999618530273,121.5,0.14648438
22.899999618530273,121.625,0.14648438
22.899999618530273,121.75,0.14648438
22.899999618530273,121.875,0.14648438
22.899999618530273,122.0,0.14648438
22.899999618530273,122.125,0.14648438
22.899999618530273,122.25,0.14648438
22.899999618530273,122.375,0.2993927
22.899999618530273,122.5,0.91716003
22.899999618530273,122.625,1.4859772
22.899999618530273,122.75,2.1037292
22.899999618530273,122.875,2.4646149
22.899999618530273,123.0,2.82547
22.899999618530273,123.125,4.446274
22.899999618530273,123.25,7.443222
22.899999618530273,123.375,9.932526
22.899999618530273,123.5,11.66951
22.899999618530273,123.625,12.953903
22.899999618530273,123.75,12.476852
22.899999618530273,123.875,13.889709
22.899999618530273,124.0,17.155762
22.899999618530273,124.125,18.904984
22.899999618530273,124.25,18.697021
22.899999618530273,124.375,18.207748
22.899999618530273,124.5,17.963089
22.899999618530273,124.625,18.470795
22.899999618530273,124.75,20.764328
22.899999618530273,124.875,21.706223
22.899999618530273,125.0,22.458527
22.899999618530273,125.125,23.082367
22.899999618530273,125.25,21.412659
22.899999618530273,125.375,19.002853
22.899999618530273,125.5,18.75821
22.899999618530273,125.625,19.871353
22.899999618530273,125.75,19.957016
22.899999618530273,125.875,18.73375
22.899999618530273,126.0,17.253616
22.899999618530273,126.125,17.241379
22.899999618530273,126.25,20.1344
22.899999618530273,126.375,19.064041
22.899999618530273,126.5,21.051804
22.899999618530273,126.625,24.87445
22.899999618530273,126.75,30.886658
22.899999618530273,126.875,38.801056
22.899999618530273,127.0,45.846893
22.899999618530273,127.125,52.5625
22.899999618530273,127.25,59.192474
22.899999618530273,127.375,65.18634
22.899999618530273,127.5,68.874435
22.899999618530273,127.625,69.6573
22.899999618530273,127.75,68.62979
22.899999618530273,127.875,63.76126
22.899999618530273,128.0,58.49524
22.899999618530273,128.125,52.45244
22.899999618530273,128.25,47.229187
22.899999618530273,128.375,43.057922
22.899999618530273,128.5,39.98758
22.899999618530273,128.625,37.950897
22.899999618530273,128.75,36.317856
22.899999618530273,128.875,34.470764
22.899999618530273,129.0,32.27504
22.899999618530273,129.125,29.327026
22.899999618530273,129.25,26.048737
22.899999618530273,129.375,22.134369
22.899999618530273,129.5,18.22612
22.899999618530273,129.625,15.204697
22.899999618530273,129.75,13.027344
22.899999618530273,129.875,11.131302
22.899999618530273,130.0,9.40654
22.899999618530273,130.125,7.865265
22.899999618530273,130.25,6.2566833
22.899999618530273,130.375,4.80101
22.899999618530273,130.5,3.8529968
22.899999618530273,130.625,3.1618652
22.899999618530273,130.75,2.5624847
22.899999618530273,130.875,2.2383118
22.899999618530273,131.0,1.9447327
22.899999618530273,131.125,1.7123108
22.899999618530273,131.25,1.4738159
22.899999618530273,131.375,1.3331451
22.899999618530273,131.5,1.2230835
22.899999618530273,131.625,1.1924286
22.899999618530273,131.75,1.0762482
22.899999618530273,131.875,1.0334167
22.899999618530273,132.0,0.9844818
22.899999618530273,132.125,0.9294281
22.899999618530273,132.25,0.84381104
22.899999618530273,132.375,0.77041626
22.899999618530273,132.5,0.6909027
22.899999618530273,132.625,0.6480713
22.899999618530273,132.75,0.56855774
22.899999618530273,132.875,0.5135193
22.899999618530273,133.0,0.4462433
22.899999618530273,133.125,0.4095459
22.899999618530273,133.25,0.35450745
22.899999618530273,133.375,0.33615112
22.899999618530273,133.5,0.34838867
22.899999618530273,133.625,0.32392883
22.899999618530273,133.75,0.3055725
22.899999618530273,133.875,0.32392883
22.899999618530273,134.0,0.3300476
22.899999618530273,134.125,0.32392883
22.899999618530273,134.25,0.3300476
22.899999618530273,134.375,0.31781006
22.899999618530273,134.5,0.29333496
22.899999618530273,134.625,0.2627411
22.899999618530273,134.75,0.24438477
22.899999618530273,134.875,0.23214722
22.899999618530273,135.0,0.22602844
22.899999618530273,135.125,0.2137909
22.899999618530273,135.25,0.20155334
22.899999618530273,135.375,0.19543457
22.899999618530273,135.5,0.1648407
22.899999618530273,135.625,0.15260315
22.899999618530273,135.75,0.14648438
22.899999618530273,135.875,0.14648438
22.899999618530273,136.0,0.14648438
22.899999618530273,136.125,0.15260315
22.899999618530273,136.25,0.15872192
22.899999618530273,136.375,0.15872192
22.899999618530273,136.5,0.17095947
22.899999618530273,136.625,0.19543457
22.899999618530273,136.75,0.2137909
22.899999618530273,136.875,0.23214722
22.899999618530273,137.0,0.2137909
22.899999618530273,137.125,0.20155334
22.899999618530273,137.25,0.20155334
22.899999618530273,137.375,0.18319702
22.899999618530273,137.5,0.17095947
22.899999618530273,137.625,0.18319702
22.899999618530273,137.75,0.1648407
22.899999618530273,137.875,0.1648407
22.899999618530273,138.0,0.15260315
22.899999618530273,138.125,0.14648438
22.899999618530273,138.25,0.14648438
22.899999618530273,138.375,0.14648438
22.899999618530273,138.5,0.14648438
22.899999618530273,138.625,0.14648438
22.899999618530273,138.75,0.14648438
22.899999618530273,138.875,0.15872192
22.899999618530273,139.0,0.17095947
22.899999618530273,139.125,0.18319702
22.899999618530273,139.25,0.1648407
22.899999618530273,139.375,0.1648407
22.899999618530273,139.5,0.15260315
22.899999618530273,139.625,0.14648438
22.899999618530273,139.75,0.14648438
22.899999618530273,139.875,0.14648438
22.899999618530273,140.0,0.14648438
22.899999618530273,140.125,0.14648438
22.899999618530273,140.25,0.14648438
22.899999618530273,140.375,0.14648438
22.899999618530273,140.5,0.14648438
22.899999618530273,140.625,0.14648438
22.899999618530273,140.75,0.14648438
22.899999618530273,140.875,0.14648438
22.899999618530273,141.0,0.15260315
22.899999618530273,141.125,0.15260315
22.899999618530273,141.25,0.15260315
22.899999618530273,141.375,0.15260315
22.899999618530273,141.5,0.15260315
22.899999618530273,141.625,0.14648438
22.899999618530273,141.75,0.14648438
22.899999618530273,141.875,0.14648438
22.899999618530273,142.0,0.14648438
22.899999618530273,142.125,0.15260315
22.899999618530273,142.25,0.15872192
22.899999618530273,142.375,0.1648407
22.899999618530273,142.5,0.1893158
22.899999618530273,142.625,0.20765686
22.899999618530273,142.75,0.22601318
22.899999618530273,142.875,0.21990967
22.899999618530273,143.0,0.23214722
22.899999618530273,143.125,0.23826599
22.899999618530273,143.25,0.2443695
22.899999618530273,143.375,0.23213196
22.899999618530273,143.5,0.2443695
22.899999618530273,143.625,0.26272583
22.899999618530273,143.75,0.2627411
22.899999618530273,143.875,0.2627411
22.899999618530273,144.0,0.2627411
22.899999618530273,144.125,0.23214722
22.899999618530273,144.25,0.23214722
22.899999618530273,144.375,0.2565918
22.899999618530273,144.5,0.23213196
22.899999618530273,144.625,0.22601318
22.899999618530273,144.75,0.1893158
22.899999618530273,144.875,0.15872192
22.899999618530273,145.0,0.15260315
22.899999618530273,145.125,0.14648438
22.899999618530273,145.25,0.15260315
22.899999618530273,145.375,0.15872192
22.899999618530273,145.5,0.15260315
22.899999618530273,145.625,0.14648438
22.899999618530273,145.75,0.14648438
22.899999618530273,145.875,0.14648438
22.899999618530273,146.0,0.14648438
22.899999618530273,146.125,0.14648438
22.899999618530273,146.25,0.14648438
22.899999618530273,146.375,0.15872192
22.899999618530273,146.5,0.17707825
22.899999618530273,146.625,0.1893158
22.899999618530273,146.75,0.18319702
22.899999618530273,146.875,0.17707825
22.899999618530273,147.0,0.1648407
22.899999618530273,147.125,0.15260315
22.899999618530273,147.25,0.14648438
22.899999618530273,147.375,0.15260315
22.899999618530273,147.5,0.1648407
22.899999618530273,147.625,0.1648407
22.899999618530273,147.75,0.18319702
22.899999618530273,147.875,0.20155334
22.899999618530273,148.0,0.20767212
22.899999618530273,148.125,0.19543457
22.899999618530273,148.25,0.18319702
22.899999618530273,148.375,0.1893158
22.899999618530273,148.5,0.1893158
22.899999618530273,148.625,0.1893158
22.899999618530273,148.75,0.18319702
22.899999618530273,148.875,0.20155334
22.899999618530273,149.0,0.2137909
22.899999618530273,149.125,0.22601318
22.899999618530273,149.25,0.22601318
22.899999618530273,149.375,0.21989441
22.899999618530273,149.5,0.23825073
22.899999618530273,149.625,0.25048828
22.899999618530273,149.75,0.2443695
22.899999618530273,149.875,0.26272583
23.0,120.0,0.14648438
23.0,120.125,0.14648438
23.0,120.25,0.14648438
23.0,120.375,0.14648438
23.0,120.5,0.14648438
23.0,120.625,1.4064484
23.0,120.75,14.843765
23.0,120.875,25.54103
23.0,121.0,3.675583
23.0,121.125,0.21987915
23.0,121.25,0.14648438
23.0,121.375,0.14648438
23.0,121.5,0.14648438
23.0,121.625,0.14648438
23.0,121.75,0.14648438
23.0,121.875,0.14648438
23.0,122.0,0.14648438
23.0,122.125,0.14648438
23.0,122.25,0.14648438
23.0,122.375,0.3299713
23.0,122.5,0.97221375
23.0,122.625,1.3514099
23.0,122.75,1.565506
23.0,122.875,1.9263611
23.0,123.0,1.9264069
23.0,123.125,2.9049988
23.0,123.25,5.3514557
23.0,123.375,8.2260895
23.0,123.5,9.840759
23.0,123.625,12.42186
23.0,123.75,13.2291565
23.0,123.875,14.4340515
23.0,124.0,16.17717
23.0,124.125,17.430939
23.0,124.25,16.690918
23.0,124.375,15.975311
23.0,124.5,16.745956
23.0,124.625,17.926392
23.0,124.75,20.440155
23.0,124.875,24.20163
23.0,125.0,26.274994
23.0,125.125,27.486038
23.0,125.25,26.77655
23.0,125.375,23.296448
23.0,125.5,21.363739
23.0,125.625,21.18634
23.0,125.75,20.354553
23.0,125.875,18.507416
23.0,126.0,16.51361
23.0,126.125,14.562515
23.0,126.25,13.443237
23.0,126.375,13.687881
23.0,126.5,16.904984
23.0,126.625,22.654266
23.0,126.75,31.31482
23.0,126.875,40.060974
23.0,127.0,48.94783
23.0,127.125,56.2567
23.0,127.25,62.752075
23.0,127.375,67.4677
23.0,127.5,69.84689
23.0,127.625,70.32396
23.0,127.75,66.519684
23.0,127.875,60.03653
23.0,128.0,53.382095
23.0,128.125,47.382095
23.0,128.25,42.544144
23.0,128.375,39.467728
23.0,128.5,37.620636
23.0,128.625,36.342346
23.0,128.75,35.418762
23.0,128.875,33.88974
23.0,129.0,31.975327
23.0,129.125,28.984528
23.0,129.25,25.791855
23.0,129.375,22.317856
23.0,129.5,19.259735
23.0,129.625,16.507477
23.0,129.75,14.048721
23.0,129.875,11.822433
23.0,130.0,9.785721
23.0,130.125,7.9814453
23.0,130.25,6.3973846
23.0,130.375,5.1374207
23.0,130.5,4.2200317
23.0,130.625,3.4982452
23.0,130.75,2.9845276
23.0,130.875,2.6236725
23.0,131.0,2.305603
23.0,131.125,2.0365295
23.0,131.25,1.834671
23.0,131.375,1.7062683
23.0,131.5,1.5961151
23.0,131.625,1.5655365
23.0,131.75,1.4799042
23.0,131.875,1.3392334
23.0,132.0,1.2658234
23.0,132.125,1.1924286
23.0,132.25,1.0762329
23.0,132.375,0.9906006
23.0,132.5,0.90496826
23.0,132.625,0.8193512
23.0,132.75,0.75205994
23.0,132.875,0.6725769
23.0,133.0,0.5991821
23.0,133.125,0.5441284
23.0,133.25,0.5257721
23.0,133.375,0.5013275
23.0,133.5,0.49520874
23.0,133.625,0.5013275
23.0,133.75,0.50743103
23.0,133.875,0.49520874
23.0,134.0,0.5013275
23.0,134.125,0.50131226
23.0,134.25,0.49520874
23.0,134.375,0.49520874
23.0,134.5,0.43403625
23.0,134.625,0.38510132
23.0,134.75,0.34228516
23.0,134.875,0.31169128
23.0,135.0,0.2810974
23.0,135.125,0.27497864
23.0,135.25,0.24438477
23.0,135.375,0.2137909
23.0,135.5,0.19543457
23.0,135.625,0.17095947
23.0,135.75,0.15872192
23.0,135.875,0.1648407
23.0,136.0,0.1648407
23.0,136.125,0.1648407
23.0,136.25,0.17707825
23.0,136.375,0.18319702
23.0,136.5,0.2137909
23.0,136.625,0.2566223
23.0,136.75,0.2810974
23.0,136.875,0.28108215
23.0,137.0,0.28108215
23.0,137.125,0.2810974
23.0,137.25,0.23826599
23.0,137.375,0.23214722
23.0,137.5,0.2137909
23.0,137.625,0.20155334
23.0,137.75,0.1893158
23.0,137.875,0.17707825
23.0,138.0,0.17707825
23.0,138.125,0.14648438
23.0,138.25,0.14648438
23.0,138.375,0.14648438
23.0,138.5,0.14648438
23.0,138.625,0.15260315
23.0,138.75,0.17095947
23.0,138.875,0.20155334
23.0,139.0,0.2137909
23.0,139.125,0.20155334
23.0,139.25,0.1893158
23.0,139.375,0.1648407
23.0,139.5,0.1648407
23.0,139.625,0.1648407
23.0,139.75,0.15260315
23.0,139.875,0.14648438
23.0,140.0,0.14648438
23.0,140.125,0.15260315
23.0,140.25,0.15260315
23.0,140.375,0.15260315
23.0,140.5,0.15260315
23.0,140.625,0.14648438
23.0,140.75,0.15260315
23.0,140.875,0.15872192
23.0,141.0,0.1648407
23.0,141.125,0.17095947
23.0,141.25,0.17095947
23.0,141.375,0.17095947
23.0,141.5,0.1648407
23.0,141.625,0.15872192
23.0,141.75,0.15872192
23.0,141.875,0.15260315
23.0,142.0,0.15260315
23.0,142.125,0.15260315
23.0,142.25,0.1648407
23.0,142.375,0.18319702
23.0,142.5,0.22601318
23.0,142.625,0.23213196
23.0,142.75,0.2443695
23.0,142.875,0.2443695
23.0,143.0,0.25048828
23.0,143.125,0.2871704
23.0,143.25,0.27494812
23.0,143.375,0.26882935
23.0,143.5,0.26271057
